,Line number,Station number,Datetime,time stamp (ms),conductivity (mS/m),In-phase (ppt),Latitude (deg),Longitude (deg),Altitude (m)
3019,0,0.0,2025-01-24 14:39:29.200967-07:00,68524016,-0.1,-5.0,39.75155106517034,-105.22126000957248,1760.1795220440883
3020,0,0.0,2025-01-24 14:39:30.200148-07:00,68524195,-0.1,-4.6000000000000005,39.75155225717782,-105.2212578058991,1760.176225774226
3021,0,0.0,2025-01-24 14:39:30.200326-07:00,68524373,-0.10250000000000001,-4.5,39.75155347051782,-105.22125563409757,1760.174091908092
3022,0,0.0,2025-01-24 14:39:30.200505-07:00,68524552,-0.1075,-4.4750000000000005,39.751554690674325,-105.2212534500949,1760.1719460539462
3023,0,0.0,2025-01-24 14:39:30.200684-07:00,68524731,-0.11,-4.0,39.75155591083084,-105.22125126609224,1760.1698001998002
3024,0,0.0,2025-01-24 14:39:30.200862-07:00,68524909,-0.11,-3.8000000000000003,39.75155712417083,-105.22124909429071,1760.1676663336664
3025,0,0.0,2025-01-24 14:39:30.201040-07:00,68525087,-0.1075,-2.85,39.75155833108108,-105.22124690494495,1760.163072072072
3026,0,0.0,2025-01-24 14:39:31.200217-07:00,68525265,-0.1,-1.5,39.75155951507507,-105.22124465306973,1760.1497087087087
3027,0,0.0,2025-01-24 14:39:31.200395-07:00,68525443,-0.1,-0.6000000000000001,39.75156069906907,-105.22124240119453,1760.1363453453453
3028,0,0.0,2025-01-24 14:39:31.200574-07:00,68525622,-0.1,0.7000000000000001,39.751561889714715,-105.22124013666834,1760.1229069069068
3029,0,0.0,2025-01-24 14:39:31.200753-07:00,68525801,-0.1,1.85,39.751563080360356,-105.22123787214214,1760.1094684684683
3030,0,0.0,2025-01-24 14:39:31.200931-07:00,68525979,-0.1,2.575,39.75156426435435,-105.22123562026694,1760.096105105105
3031,0,0.0,2025-01-24 14:39:32.200111-07:00,68526158,-0.09,4.2,39.75156539571914,-105.22123334544217,1760.0869008746354
3032,0,0.0,2025-01-24 14:39:32.200290-07:00,68526337,-0.09,5.4,39.751566490767736,-105.22123106430838,1760.0802905733722
3033,0,0.0,2025-01-24 14:39:32.200468-07:00,68526515,-0.08,6.575,39.75156757969874,-105.22122879591836,1760.0737172011661
3034,0,0.0,2025-01-24 14:39:32.200647-07:00,68526694,-0.08,8.525,39.751568674747325,-105.22122651478458,1760.067106899903
3035,0,0.0,2025-01-24 14:39:32.200826-07:00,68526873,-0.07,10.450000000000001,39.75156976979592,-105.22122423365079,1760.0604965986395
3036,0,0.0,2025-01-24 14:39:32.201005-07:00,68527052,-0.0675,12.425,39.75157086484451,-105.221221952517,1760.0538862973763
3037,0,0.0,2025-01-24 14:39:33.200155-07:00,68527231,-0.06,14.975000000000001,39.75157208414949,-105.2212197339347,1760.047407216495
3038,0,0.0,2025-01-24 14:39:33.200333-07:00,68527409,-0.05,16.400000000000002,39.75157331577492,-105.221217537378,1760.0409845360825
3039,0,0.0,2025-01-24 14:39:33.200512-07:00,68527588,-0.05,17.6,39.75157455431959,-105.2212153284811,1760.034525773196
3040,0,0.0,2025-01-24 14:39:33.200691-07:00,68527767,-0.04,18.775000000000002,39.751575792864266,-105.22121311958419,1760.0280670103093
3041,0,0.0,2025-01-24 14:39:33.200874-07:00,68527950,-0.04,19.3,39.75157705908591,-105.22121086132645,1760.0214639175258
3042,0,0.0,2025-01-24 14:39:33.201049-07:00,68528125,-0.04,20.425,39.75157825236527,-105.2212087175499,1760.0187095808383
3043,0,0.0,2025-01-24 14:39:34.200257-07:00,68528303,-0.04,22.400000000000002,39.751579444361276,-105.221206556502,1760.0203083832337
3044,0,0.0,2025-01-24 14:39:34.200436-07:00,68528482,-0.03,24.05,39.75158064305389,-105.22120438331338,1760.0219161676648
3045,0,0.0,2025-01-24 14:39:34.200615-07:00,68528661,-0.03,26.075000000000003,39.75158184174651,-105.22120221012476,1760.023523952096
3046,0,0.0,2025-01-24 14:39:34.200794-07:00,68528840,-0.0225,27.425,39.75158304043912,-105.22120003693612,1760.0251317365269
3047,0,0.0,2025-01-24 14:39:34.200973-07:00,68529019,-0.02,28.25,39.75158423913174,-105.2211978637475,1760.026739520958
3048,0,0.0,2025-01-24 14:39:35.200150-07:00,68529198,-0.01,29.975,39.75158547583334,-105.22119579141668,1760.0198
3049,0,0.0,2025-01-24 14:39:35.200329-07:00,68529377,-0.0,32.5,39.751586719883335,-105.221193738585,1760.0112080000001
3050,0,0.0,2025-01-24 14:39:35.200509-07:00,68529557,0.005,34.6,39.751587970883335,-105.22119167428501,1760.002568
3051,0,0.0,2025-01-24 14:39:35.200688-07:00,68529736,0.015,36.975,39.75158921493333,-105.22118962145333,1759.993976
3052,0,0.0,2025-01-24 14:39:35.200868-07:00,68529916,0.0225,39.0,39.75159046593333,-105.22118755715333,1759.985336
3053,0,0.0,2025-01-24 14:39:35.201048-07:00,68530096,0.03,40.5,39.751591687604794,-105.22118550321358,1759.9743053892216
3054,0,0.0,2025-01-24 14:39:36.200228-07:00,68530276,0.04,42.150000000000006,39.751592828622755,-105.22118347776447,1759.9567005988024
3055,0,0.0,2025-01-24 14:39:36.200408-07:00,68530456,0.05,44.625,39.751593969640716,-105.22118145231536,1759.9390958083834
3056,0,0.0,2025-01-24 14:39:36.200588-07:00,68530636,0.0525,46.575,39.751595110658684,-105.22117942686626,1759.9214910179642
3057,0,0.0,2025-01-24 14:39:36.200768-07:00,68530816,0.06,48.0,39.751596251676645,-105.22117740141717,1759.903886227545
3058,0,0.0,2025-01-24 14:39:36.200948-07:00,68530996,0.07,49.675000000000004,39.751597392694606,-105.22117537596806,1759.886281437126
3059,0,0.0,2025-01-24 14:39:37.200126-07:00,68531176,0.07,50.900000000000006,39.751597735,-105.22117476833333,1759.881
3060,0,0.0,2025-01-24 14:39:37.200306-07:00,68531356,0.0725,51.800000000000004,39.751597735,-105.22117476833333,1759.881
0,0,0.0,2025-01-24 14:41:01.200108-07:00,68615161,0.08,55.5,39.75160313626253,-105.22116562545425,1759.9033507014028
1,0,0.0,2025-01-24 14:41:01.200288-07:00,68615341,0.08,55.6,39.75160313836674,-105.22116563176687,1759.9022685370742
2,0,0.0,2025-01-24 14:41:01.200468-07:00,68615521,0.08,55.800000000000004,39.75160314047094,-105.2211656380795,1759.9011863727455
3,0,0.0,2025-01-24 14:41:01.200648-07:00,68615701,0.0775,55.800000000000004,39.75160314257515,-105.22116564439212,1759.9001042084167
4,0,0.0,2025-01-24 14:41:01.200829-07:00,68615882,0.075,55.7,39.75160314469105,-105.22116565073982,1759.899016032064
5,0,0.0,2025-01-24 14:41:01.201009-07:00,68616062,0.07,55.675000000000004,39.75160314690476,-105.22116565732601,1759.897967032967
6,0,0.0,2025-01-24 14:41:02.200191-07:00,68616242,0.0725,55.7,39.75160315080087,-105.22116566811522,1759.8974275724274
7,0,0.0,2025-01-24 14:41:02.200371-07:00,68616422,0.0725,55.900000000000006,39.75160315469697,-105.22116567890443,1759.896888111888
8,0,0.0,2025-01-24 14:41:02.200552-07:00,68616603,0.0725,56.025000000000006,39.75160315861472,-105.22116568975358,1759.8963456543456
9,0,0.0,2025-01-24 14:41:02.200732-07:00,68616783,0.0775,56.2,39.751603162510825,-105.22116570054278,1759.8958061938063
10,0,0.0,2025-01-24 14:41:02.200912-07:00,68616963,0.08,56.1,39.75160316640692,-105.22116571133199,1759.8952667332667
11,0,0.0,2025-01-24 14:41:02.201092-07:00,68617143,0.08,55.900000000000006,39.75160316621635,-105.221165709106,1759.8953629112661
12,0,0.0,2025-01-24 14:41:03.200271-07:00,68617323,0.08,55.6,39.751603162028914,-105.22116569415087,1759.8960807577268
13,0,0.0,2025-01-24 14:41:03.200451-07:00,68617503,0.08,55.5,39.75160315784147,-105.22116567919574,1759.8967986041873
14,0,0.0,2025-01-24 14:41:03.200632-07:00,68617684,0.08,55.6,39.751603153630775,-105.22116566415752,1759.8975204386838
15,0,0.0,2025-01-24 14:41:03.200812-07:00,68617864,0.08,55.800000000000004,39.75160314944333,-105.22116564920239,1759.8982382851445
16,0,0.0,2025-01-24 14:41:03.200992-07:00,68618044,0.08,55.900000000000006,39.7516031452559,-105.22116563424726,1759.898956131605
17,0,0.0,2025-01-24 14:41:04.200169-07:00,68618224,0.08,55.900000000000006,39.751602872646416,-105.22116539355859,1759.9004114368252
18,0,0.0,2025-01-24 14:41:04.200350-07:00,68618405,0.08,55.875,39.75160258095411,-105.22116513675842,1759.9019230940166
19,0,0.0,2025-01-24 14:41:04.200530-07:00,68618585,0.08,55.800000000000004,39.75160229087338,-105.22116488137704,1759.903426399511
20,0,0.0,2025-01-24 14:41:04.307686-07:00,68725741,-0.39,-56.800000000000004,39.75142960258619,-105.22101285000288,1760.7983608636875
21,0,0.0,2025-01-24 14:41:04.307866-07:00,68725921,-0.39,-56.800000000000004,39.75142931250545,-105.22101259462148,1760.799864169182
22,0,0.0,2025-01-24 14:41:04.308045-07:00,68726100,-0.39,-56.900000000000006,39.75142903515349,-105.22101243803804,1760.800096096096
23,0,0.0,2025-01-24 14:42:52.200223-07:00,68726280,-0.39,-56.900000000000006,39.751428791609946,-105.2210125902903,1760.7963123123122
24,0,0.0,2025-01-24 14:42:52.200402-07:00,68726459,-0.39,-56.800000000000004,39.75142854941942,-105.2210127416967,1760.7925495495494
25,0,0.0,2025-01-24 14:42:52.200582-07:00,68726639,-0.3875,-56.6,39.751428305875876,-105.22101289394895,1760.7887657657657
26,0,0.0,2025-01-24 14:42:52.200761-07:00,68726818,-0.38,-56.300000000000004,39.75142806368535,-105.22101304535536,1760.7850030030029
27,0,0.0,2025-01-24 14:42:52.200941-07:00,68726998,-0.38,-55.900000000000006,39.75142782014181,-105.22101319760762,1760.781219219219
28,0,0.0,2025-01-24 14:42:53.200123-07:00,68727179,-0.38,-55.400000000000006,39.75142741215118,-105.22101402816517,1760.7846693306692
29,0,0.0,2025-01-24 14:42:53.200301-07:00,68727357,-0.3775,-54.800000000000004,39.75142693529138,-105.22101515911423,1760.7914265734266
30,0,0.0,2025-01-24 14:42:53.200481-07:00,68727537,-0.37,-54.675000000000004,39.75142645307359,-105.22101630277056,1760.7982597402597
31,0,0.0,2025-01-24 14:42:53.200660-07:00,68727716,-0.37,-54.800000000000004,39.7514259735348,-105.22101744007327,1760.805054945055
32,0,0.0,2025-01-24 14:42:53.200840-07:00,68727896,-0.37,-55.300000000000004,39.75142549131702,-105.22101858372962,1760.811888111888
33,0,0.0,2025-01-24 14:42:53.201019-07:00,68728075,-0.38,-56.225,39.751424995615615,-105.2210197272072,1760.8173513513514
34,0,0.0,2025-01-24 14:42:54.200198-07:00,68728255,-0.38,-57.175000000000004,39.751424351771774,-105.22102093261262,1760.810864864865
35,0,0.0,2025-01-24 14:42:54.200377-07:00,68728434,-0.38,-57.975,39.75142371150484,-105.22102213132132,1760.8044144144144
36,0,0.0,2025-01-24 14:42:54.200557-07:00,68728614,-0.38,-58.5,39.751423067660994,-105.22102333672673,1760.797927927928
37,0,0.0,2025-01-24 14:42:54.200736-07:00,68728793,-0.38,-58.6,39.75142242739406,-105.22102453543543,1760.7914774774774
38,0,0.0,2025-01-24 14:42:54.200916-07:00,68728973,-0.38,-58.300000000000004,39.751421783550214,-105.22102574084084,1760.784990990991
39,0,0.0,2025-01-24 14:42:55.200110-07:00,68729166,-0.38,-57.800000000000004,39.75142108278607,-105.22102717119402,1760.7900995024875
40,0,0.0,2025-01-24 14:42:55.200276-07:00,68729332,-0.38,-57.2,39.75142047329353,-105.22102849093532,1760.8023223880596
41,0,0.0,2025-01-24 14:42:55.200456-07:00,68729512,-0.38,-56.625,39.751419812398005,-105.2210299219801,1760.815576119403
42,0,0.0,2025-01-24 14:42:55.200635-07:00,68729691,-0.38,-56.2,39.751419155174126,-105.22103134507462,1760.8287562189055
43,0,0.0,2025-01-24 14:42:55.200815-07:00,68729871,-0.38,-56.1,39.7514184942786,-105.2210327761194,1760.8420099502487
44,0,0.0,2025-01-24 14:42:55.200994-07:00,68730050,-0.38,-56.5,39.751417837054724,-105.22103419921393,1760.8551900497512
45,0,0.0,2025-01-24 14:42:56.200169-07:00,68730230,-0.39,-57.0,39.751417117103415,-105.2210357866265,1760.859732931727
46,0,0.0,2025-01-24 14:42:56.200349-07:00,68730410,-0.39,-57.75,39.75141639330823,-105.22103738421687,1760.8637088353414
47,0,0.0,2025-01-24 14:42:56.200528-07:00,68730589,-0.39,-58.675000000000004,39.75141567353413,-105.22103897293172,1760.8676626506024
48,0,0.0,2025-01-24 14:42:56.200708-07:00,68730769,-0.3975,-59.400000000000006,39.75141494973895,-105.22104057052209,1760.8716385542168
49,0,0.0,2025-01-24 14:42:56.200888-07:00,68730949,-0.4,-60.175000000000004,39.751414225943776,-105.22104216811245,1760.8756144578313
50,0,0.0,2025-01-24 14:42:56.201067-07:00,68731128,-0.4,-61.150000000000006,39.75141344995988,-105.22104371026246,1760.882557673019
51,0,0.0,2025-01-24 14:42:57.200251-07:00,68731308,-0.4,-62.25,39.75141258366098,-105.22104518980107,1760.894112337011
52,0,0.0,2025-01-24 14:42:57.200431-07:00,68731488,-0.4,-63.300000000000004,39.75141171736209,-105.22104666933969,1760.905667001003
53,0,0.0,2025-01-24 14:42:57.200610-07:00,68731667,-0.4025,-64.3,39.75141085587596,-105.22104814065864,1760.9171574724173
54,0,0.0,2025-01-24 14:42:57.200790-07:00,68731847,-0.41000000000000003,-64.925,39.75140998957706,-105.22104962019726,1760.9287121364093
55,0,0.0,2025-01-24 14:42:57.200970-07:00,68732027,-0.41000000000000003,-65.60000000000001,39.75140912327817,-105.22105109973587,1760.940266800401
56,0,0.0,2025-01-24 14:42:58.200153-07:00,68732207,-0.41000000000000003,-66.15,39.751408334158334,-105.22105251736167,1760.932361
57,0,0.0,2025-01-24 14:42:58.200333-07:00,68732387,-0.41000000000000003,-66.3,39.751407558658336,-105.22105392406166,1760.9210209999999
58,0,0.0,2025-01-24 14:42:58.200512-07:00,68732566,-0.41000000000000003,-65.9,39.751406787466664,-105.22105532294667,1760.909744
59,0,0.0,2025-01-24 14:42:58.200692-07:00,68732746,-0.41000000000000003,-65.4,39.751406011966665,-105.22105672964666,1760.898404
60,0,0.0,2025-01-24 14:42:58.200872-07:00,68732926,-0.41000000000000003,-64.9,39.75140523646667,-105.22105813634667,1760.887064
61,0,0.0,2025-01-24 14:42:58.201051-07:00,68733105,-0.41000000000000003,-64.325,39.751404435859136,-105.22105965048785,1760.88491008991
62,0,0.0,2025-01-24 14:42:59.200231-07:00,68733285,-0.41000000000000003,-63.900000000000006,39.751403556538456,-105.22106146397437,1760.9057692307692
63,0,0.0,2025-01-24 14:42:59.200411-07:00,68733465,-0.41000000000000003,-63.75,39.75140267721778,-105.22106327746087,1760.9266283716283
64,0,0.0,2025-01-24 14:42:59.200591-07:00,68733645,-0.41000000000000003,-63.900000000000006,39.7514017978971,-105.22106509094739,1760.9474875124874
65,0,0.0,2025-01-24 14:42:59.200770-07:00,68733824,-0.4175,-64.35000000000001,39.75140092346154,-105.22106689435897,1760.9682307692306
66,0,0.0,2025-01-24 14:42:59.200950-07:00,68734004,-0.42,-65.15,39.75140004414086,-105.22106870784549,1760.98908991009
67,0,0.0,2025-01-24 14:43:00.200129-07:00,68734184,-0.42,-66.0,39.75139908792707,-105.22107050071263,1760.995
68,0,0.0,2025-01-24 14:43:00.200309-07:00,68734364,-0.42,-66.7,39.75139810131368,-105.22107228542791,1760.995
69,0,0.0,2025-01-24 14:43:00.200489-07:00,68734544,-0.42,-67.5,39.751397114700296,-105.22107407014319,1760.995
70,0,0.0,2025-01-24 14:43:00.200668-07:00,68734723,-0.4275,-68.10000000000001,39.75139613356809,-105.22107584494339,1760.995
71,0,0.0,2025-01-24 14:43:00.200848-07:00,68734903,-0.43,-68.55,39.75139514695471,-105.22107762965868,1760.995
72,0,0.0,2025-01-24 14:43:00.201029-07:00,68735084,-0.43,-68.9,39.7513941766016,-105.22107941237238,1760.996065065065
73,0,0.0,2025-01-24 14:43:01.200208-07:00,68735264,-0.43,-68.9,39.751393329754755,-105.22108112048048,1761.0029119119117
74,0,0.0,2025-01-24 14:43:01.200388-07:00,68735444,-0.44,-68.7,39.75139248290791,-105.22108282858859,1761.0097587587586
75,0,0.0,2025-01-24 14:43:01.200568-07:00,68735624,-0.44,-68.55,39.75139163606106,-105.2210845366967,1761.0166056056055
76,0,0.0,2025-01-24 14:43:01.200748-07:00,68735804,-0.44,-68.5,39.75139078921421,-105.22108624480481,1761.0234524524524
77,0,0.0,2025-01-24 14:43:01.200927-07:00,68735983,-0.44,-68.5,39.75138994707207,-105.22108794342343,1761.030261261261
78,0,0.0,2025-01-24 14:43:02.200110-07:00,68736165,-0.44,-68.7,39.75138905339321,-105.22108960901863,1761.0345369261477
79,0,0.0,2025-01-24 14:43:02.200288-07:00,68736343,-0.44,-69.10000000000001,39.7513881553992,-105.22109119864272,1761.0370239520958
80,0,0.0,2025-01-24 14:43:02.200468-07:00,68736523,-0.4375,-69.3,39.75138724731537,-105.22109280612774,1761.0395389221555
81,0,0.0,2025-01-24 14:43:02.200648-07:00,68736703,-0.4375,-69.5,39.75138633923154,-105.22109441361278,1761.0420538922156
82,0,0.0,2025-01-24 14:43:02.200828-07:00,68736883,-0.4375,-69.7,39.7513854311477,-105.22109602109781,1761.0445688622754
83,0,0.0,2025-01-24 14:43:02.201008-07:00,68737063,-0.44,-69.8,39.7513845209009,-105.2210976370921,1761.0475345345346
84,0,0.0,2025-01-24 14:43:03.200186-07:00,68737243,-0.44,-70.0,39.75138354792792,-105.22109949985486,1761.0635705705706
85,0,0.0,2025-01-24 14:43:03.200366-07:00,68737423,-0.44,-70.3,39.75138257495495,-105.22110136261762,1761.0796066066066
86,0,0.0,2025-01-24 14:43:03.200545-07:00,68737602,-0.44,-70.575,39.75138160738739,-105.22110321503169,1761.0955535535536
87,0,0.0,2025-01-24 14:43:03.200725-07:00,68737782,-0.4425,-70.8,39.75138063441441,-105.22110507779446,1761.1115895895896
88,0,0.0,2025-01-24 14:43:03.200905-07:00,68737962,-0.45,-71.0,39.75137966144144,-105.22110694055722,1761.1276256256256
89,0,0.0,2025-01-24 14:43:03.201085-07:00,68738142,-0.45,-71.10000000000001,39.75137863484182,-105.22110876144855,1761.1376323676322
90,0,0.0,2025-01-24 14:43:04.200266-07:00,68738322,-0.45,-71.2,39.75137754962704,-105.22111053657342,1761.141048951049
91,0,0.0,2025-01-24 14:43:04.200446-07:00,68738502,-0.45,-71.3,39.75137646441225,-105.2211123116983,1761.1444655344656
92,0,0.0,2025-01-24 14:43:04.200626-07:00,68738682,-0.45,-71.125,39.75137537919747,-105.22111408682318,1761.147882117882
93,0,0.0,2025-01-24 14:43:04.200806-07:00,68738862,-0.45,-70.9,39.751374293982686,-105.22111586194805,1761.1512987012986
94,0,0.0,2025-01-24 14:43:04.200986-07:00,68739042,-0.45,-70.875,39.7513732087679,-105.22111763707294,1761.1547152847152
95,0,0.0,2025-01-24 14:43:05.200165-07:00,68739222,-0.45,-70.8,39.75137226715598,-105.2211193341483,1761.1602905811624
96,0,0.0,2025-01-24 14:43:05.200344-07:00,68739401,-0.45,-70.8,39.75137134375751,-105.22112101473948,1761.1660300601202
97,0,0.0,2025-01-24 14:43:05.200524-07:00,68739581,-0.45,-70.9,39.7513704152004,-105.22112270471945,1761.1718016032064
98,0,0.0,2025-01-24 14:43:05.200704-07:00,68739761,-0.45,-71.0,39.751369486643284,-105.2211243946994,1761.1775731462926
99,0,0.0,2025-01-24 14:43:05.200885-07:00,68739942,-0.45,-71.10000000000001,39.75136855292752,-105.22112609406814,1761.183376753507
100,0,0.0,2025-01-24 14:43:05.201064-07:00,68740121,-0.45,-71.10000000000001,39.751367629749495,-105.22112774346694,1761.187264529058
101,0,0.0,2025-01-24 14:43:06.200246-07:00,68740301,-0.4475,-71.075,39.751366701793586,-105.22112934837676,1761.1879859719438
102,0,0.0,2025-01-24 14:43:06.200426-07:00,68740481,-0.44,-70.97500000000001,39.751365773837676,-105.22113095328658,1761.1887074148297
103,0,0.0,2025-01-24 14:43:06.200606-07:00,68740661,-0.44,-70.95,39.75136484588176,-105.2211325581964,1761.1894288577155
104,0,0.0,2025-01-24 14:43:06.200786-07:00,68740841,-0.44,-71.10000000000001,39.75136391792585,-105.22113416310621,1761.1901503006013
105,0,0.0,2025-01-24 14:43:06.200966-07:00,68741021,-0.44,-71.10000000000001,39.75136298996994,-105.22113576801604,1761.190871743487
106,0,0.0,2025-01-24 14:43:07.200148-07:00,68741201,-0.44,-71.10000000000001,39.75136205265432,-105.22113732839506,1761.1987037037038
107,0,0.0,2025-01-24 14:43:07.200328-07:00,68741381,-0.44,-71.10000000000001,39.751361113314985,-105.22113887914581,1761.2080730730731
108,0,0.0,2025-01-24 14:43:07.200507-07:00,68741560,-0.44,-70.875,39.751360179194194,-105.22114042128128,1761.2173903903904
109,0,0.0,2025-01-24 14:43:07.200687-07:00,68741740,-0.44,-70.60000000000001,39.75135923985486,-105.22114197203203,1761.2267597597597
110,0,0.0,2025-01-24 14:43:07.200867-07:00,68741920,-0.44,-70.4,39.75135830051552,-105.22114352278278,1761.236129129129
111,0,0.0,2025-01-24 14:43:07.201047-07:00,68742100,-0.44,-70.10000000000001,39.75135739405711,-105.22114504430279,1761.2451992031872
112,0,0.0,2025-01-24 14:43:08.200228-07:00,68742280,-0.44,-69.875,39.75135657802125,-105.22114648543824,1761.2534462151393
113,0,0.0,2025-01-24 14:43:08.200408-07:00,68742460,-0.44,-69.7,39.751355761985394,-105.22114792657369,1761.2616932270917
114,0,0.0,2025-01-24 14:43:08.200587-07:00,68742639,-0.44,-69.525,39.75135495048307,-105.22114935970285,1761.2698944223107
115,0,0.0,2025-01-24 14:43:08.200767-07:00,68742819,-0.44,-69.4,39.75135413444721,-105.2211508008383,1761.278141434263
116,0,0.0,2025-01-24 14:43:08.200947-07:00,68742999,-0.44,-69.4,39.751353318411354,-105.22115224197377,1761.2863884462151
117,0,0.0,2025-01-24 14:43:09.200123-07:00,68743179,-0.44,-69.4,39.75135256573367,-105.22115342294137,1761.286527638191
118,0,0.0,2025-01-24 14:43:09.200303-07:00,68743359,-0.44,-69.47500000000001,39.75135184241709,-105.22115448334338,1761.2829095477387
119,0,0.0,2025-01-24 14:43:09.200483-07:00,68743539,-0.44,-69.3,39.751351119100505,-105.2211555437454,1761.2792914572865
120,0,0.0,2025-01-24 14:43:09.200662-07:00,68743718,-0.44,-69.0,39.75135039980234,-105.22115659825629,1761.2756934673366
121,0,0.0,2025-01-24 14:43:09.200842-07:00,68743898,-0.44,-68.7,39.75134967648576,-105.2211576586583,1761.2720753768845
122,0,0.0,2025-01-24 14:43:09.201022-07:00,68744078,-0.44,-68.5,39.75134895164189,-105.22115877188801,1761.2702844400396
123,0,0.0,2025-01-24 14:43:10.200207-07:00,68744258,-0.44,-68.4,39.75134821814338,-105.22116018447473,1761.2788473736373
124,0,0.0,2025-01-24 14:43:10.200387-07:00,68744438,-0.44,-68.5,39.75134748464486,-105.22116159706145,1761.287410307235
125,0,0.0,2025-01-24 14:43:10.200567-07:00,68744618,-0.4375,-68.4,39.75134675114635,-105.22116300964817,1761.2959732408326
126,0,0.0,2025-01-24 14:43:10.200748-07:00,68744799,-0.435,-68.4,39.75134601357285,-105.2211644300826,1761.3045837462835
127,0,0.0,2025-01-24 14:43:10.200927-07:00,68744978,-0.44,-68.4,39.75134528414932,-105.2211658348216,1761.3130991080277
128,0,0.0,2025-01-24 14:43:11.200110-07:00,68745170,-0.4375,-68.4,39.751344326703595,-105.2211675759332,1761.3213202416919
129,0,0.0,2025-01-24 14:43:11.200278-07:00,68745338,-0.44,-68.4,39.75134337475999,-105.22116925226754,1761.327918429003
130,0,0.0,2025-01-24 14:43:11.200458-07:00,68745518,-0.44,-68.575,39.75134235482041,-105.22117104834005,1761.334987915408
131,0,0.0,2025-01-24 14:43:11.200638-07:00,68745698,-0.44,-68.7,39.751341334880834,-105.22117284441255,1761.3420574018128
132,0,0.0,2025-01-24 14:43:11.200818-07:00,68745878,-0.44,-68.7,39.75134031494125,-105.22117464048506,1761.3491268882176
133,0,0.0,2025-01-24 14:43:11.200998-07:00,68746058,-0.44,-68.775,39.75133930234599,-105.22117643078921,1761.3558951048951
134,0,0.0,2025-01-24 14:43:12.200185-07:00,68746238,-0.44,-68.9,39.751338546801534,-105.2211780192008,1761.352118881119
135,0,0.0,2025-01-24 14:43:12.200364-07:00,68746417,-0.44,-69.0,39.751337795454546,-105.22117959878788,1761.3483636363637
136,0,0.0,2025-01-24 14:43:12.200544-07:00,68746597,-0.44,-69.2,39.75133703991009,-105.22118118719946,1761.3445874125875
137,0,0.0,2025-01-24 14:43:12.200724-07:00,68746777,-0.44,-69.4,39.751336284365635,-105.22118277561106,1761.3408111888111
138,0,0.0,2025-01-24 14:43:12.200904-07:00,68746957,-0.44,-69.575,39.75133552882117,-105.22118436402263,1761.337034965035
139,0,0.0,2025-01-24 14:43:12.201084-07:00,68747137,-0.44,-69.425,39.751334703755845,-105.22118595837841,1761.3403226452906
140,0,0.0,2025-01-24 14:43:13.200263-07:00,68747317,-0.44,-69.3,39.751333797443216,-105.22118755968103,1761.351865731463
141,0,0.0,2025-01-24 14:43:13.200442-07:00,68747496,-0.4375,-69.10000000000001,39.751332896165664,-105.2211891520875,1761.3633446893787
142,0,0.0,2025-01-24 14:43:13.200622-07:00,68747676,-0.43,-68.8,39.751331989853036,-105.2211907533901,1761.374887775551
143,0,0.0,2025-01-24 14:43:13.200802-07:00,68747856,-0.43,-68.60000000000001,39.751331083540414,-105.22119235469272,1761.3864308617233
144,0,0.0,2025-01-24 14:43:13.200982-07:00,68748036,-0.43,-68.525,39.751330177227786,-105.22119395599532,1761.3979739478957
145,0,0.0,2025-01-24 14:43:14.200164-07:00,68748216,-0.43,-68.5,39.75132942068393,-105.221195525166,1761.4048804780875
146,0,0.0,2025-01-24 14:43:14.200344-07:00,68748396,-0.43,-68.5,39.751328678751655,-105.22119709120186,1761.4113346613544
147,0,0.0,2025-01-24 14:43:14.200525-07:00,68748577,-0.43,-68.60000000000001,39.75132793269754,-105.22119866593792,1761.417824701195
148,0,0.0,2025-01-24 14:43:14.200704-07:00,68748756,-0.43,-68.9,39.75132719488712,-105.22120022327357,1761.4242430278885
149,0,0.0,2025-01-24 14:43:14.200884-07:00,68748936,-0.43,-69.0,39.75132645295485,-105.22120178930943,1761.4306972111553
150,0,0.0,2025-01-24 14:43:14.201064-07:00,68749116,-0.43,-69.2,39.7513257049665,-105.22120330489112,1761.4360854271356
151,0,0.0,2025-01-24 14:43:15.200240-07:00,68749296,-0.435,-69.60000000000001,39.751324944866,-105.2212047195645,1761.4393417085428
152,0,0.0,2025-01-24 14:43:15.200420-07:00,68749476,-0.44,-70.10000000000001,39.751324184765494,-105.22120613423786,1761.4425979899497
153,0,0.0,2025-01-24 14:43:15.200600-07:00,68749656,-0.44,-70.75,39.751323424664996,-105.22120754891122,1761.4458542713567
154,0,0.0,2025-01-24 14:43:15.200779-07:00,68749835,-0.44,-71.275,39.751322668787274,-105.22120895572529,1761.4490924623115
155,0,0.0,2025-01-24 14:43:15.200959-07:00,68750015,-0.44,-71.5,39.75132190868677,-105.22121037039865,1761.4523487437186
156,0,0.0,2025-01-24 14:43:16.200144-07:00,68750195,-0.44,-71.60000000000001,39.75132123531209,-105.22121171468791,1761.4547211155377
157,0,0.0,2025-01-24 14:43:16.200324-07:00,68750375,-0.44,-71.60000000000001,39.751320583618856,-105.22121304138113,1761.45687250996
158,0,0.0,2025-01-24 14:43:16.200504-07:00,68750555,-0.43,-71.60000000000001,39.75131993192563,-105.22121436807437,1761.4590239043823
